[09:39:11.749] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 1.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v10',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 1,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[09:39:19.174] 38 iterations per epoch
[09:39:21.697] iteration:1  t-loss:0.7110, loss-lb:0.7110, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[15:21:34.247] iteration:7733  t-loss:0.0443, loss-lb:0.0318, loss-ulb:0.0124, weight:1.00, high-r:0.99, lr:0.0052
[15:21:35.868] iteration:7734  t-loss:0.0574, loss-lb:0.0183, loss-ulb:0.0391, weight:1.00, high-r:0.98, lr:0.0052
[15:21:37.551] iteration:7735  t-loss:0.1002, loss-lb:0.0171, loss-ulb:0.0831, weight:1.00, high-r:0.99, lr:0.0052
[15:21:39.241] iteration:7736  t-loss:0.0286, loss-lb:0.0186, loss-ulb:0.0101, weight:1.00, high-r:0.99, lr:0.0052
[15:21:40.820] iteration:7737  t-loss:0.0536, loss-lb:0.0122, loss-ulb:0.0413, weight:1.00, high-r:0.99, lr:0.0052
[15:21:42.522] iteration:7738  t-loss:0.0351, loss-lb:0.0201, loss-ulb:0.0150, weight:1.00, high-r:0.98, lr:0.0052
[15:21:44.212] iteration:7739  t-loss:0.0296, loss-lb:0.0189, loss-ulb:0.0107, weight:1.00, high-r:0.98, lr:0.0052
[15:21:45.829] iteration:7740  t-loss:0.0748, loss-lb:0.0162, loss-ulb:0.0586, weight:1.00, high-r:0.98, lr:0.0052
[15:21:47.518] iteration:7741  t-loss:0.0885, loss-lb:0.0263, loss-ulb:0.0622, weight:1.00, high-r:0.98, lr:0.0052
[15:21:49.197] iteration:7742  t-loss:0.0403, loss-lb:0.0143, loss-ulb:0.0260, weight:1.00, high-r:0.98, lr:0.0052
[15:21:50.879] iteration:7743  t-loss:0.0278, loss-lb:0.0203, loss-ulb:0.0075, weight:1.00, high-r:0.98, lr:0.0052
[15:21:52.602] iteration:7744  t-loss:0.0543, loss-lb:0.0235, loss-ulb:0.0308, weight:1.00, high-r:0.99, lr:0.0052
[15:21:54.369] iteration:7745  t-loss:0.0298, loss-lb:0.0207, loss-ulb:0.0091, weight:1.00, high-r:0.98, lr:0.0052
[15:21:56.145] iteration:7746  t-loss:0.0304, loss-lb:0.0136, loss-ulb:0.0168, weight:1.00, high-r:0.98, lr:0.0052
[15:21:57.916] iteration:7747  t-loss:0.1115, loss-lb:0.0267, loss-ulb:0.0848, weight:1.00, high-r:0.99, lr:0.0052
[15:21:59.682] iteration:7748  t-loss:0.0577, loss-lb:0.0412, loss-ulb:0.0165, weight:1.00, high-r:0.99, lr:0.0052
[15:22:01.454] iteration:7749  t-loss:0.0821, loss-lb:0.0136, loss-ulb:0.0684, weight:1.00, high-r:0.99, lr:0.0052
[15:22:03.227] iteration:7750  t-loss:0.0534, loss-lb:0.0175, loss-ulb:0.0359, weight:1.00, high-r:0.99, lr:0.0052
[15:22:04.998] iteration:7751  t-loss:0.2542, loss-lb:0.0220, loss-ulb:0.2321, weight:1.00, high-r:0.98, lr:0.0052
[15:22:06.770] iteration:7752  t-loss:0.0342, loss-lb:0.0156, loss-ulb:0.0186, weight:1.00, high-r:0.99, lr:0.0052
[15:22:09.709] iteration:7753  t-loss:0.0349, loss-lb:0.0146, loss-ulb:0.0203, weight:1.00, high-r:0.99, lr:0.0052
[15:22:11.477] iteration:7754  t-loss:0.0604, loss-lb:0.0332, loss-ulb:0.0272, weight:1.00, high-r:0.99, lr:0.0052
[15:22:13.246] iteration:7755  t-loss:0.0446, loss-lb:0.0410, loss-ulb:0.0036, weight:1.00, high-r:0.99, lr:0.0052
[15:22:15.016] iteration:7756  t-loss:0.0945, loss-lb:0.0177, loss-ulb:0.0768, weight:1.00, high-r:0.99, lr:0.0052
[15:22:16.788] iteration:7757  t-loss:0.1342, loss-lb:0.0191, loss-ulb:0.1151, weight:1.00, high-r:0.98, lr:0.0052
[15:22:18.564] iteration:7758  t-loss:0.0521, loss-lb:0.0138, loss-ulb:0.0383, weight:1.00, high-r:0.98, lr:0.0052
[15:22:19.941] iteration:7759  t-loss:0.1021, loss-lb:0.0333, loss-ulb:0.0687, weight:1.00, high-r:0.98, lr:0.0052
[15:22:21.676] iteration:7760  t-loss:0.0258, loss-lb:0.0156, loss-ulb:0.0101, weight:1.00, high-r:0.99, lr:0.0052
[15:22:23.451] iteration:7761  t-loss:0.0435, loss-lb:0.0171, loss-ulb:0.0264, weight:1.00, high-r:0.98, lr:0.0052
[15:22:25.223] iteration:7762  t-loss:0.0862, loss-lb:0.0216, loss-ulb:0.0646, weight:1.00, high-r:0.99, lr:0.0052
[15:22:26.994] iteration:7763  t-loss:0.0294, loss-lb:0.0199, loss-ulb:0.0095, weight:1.00, high-r:0.98, lr:0.0052
[15:22:28.765] iteration:7764  t-loss:0.0988, loss-lb:0.0188, loss-ulb:0.0799, weight:1.00, high-r:0.96, lr:0.0052
[15:22:30.541] iteration:7765  t-loss:0.0590, loss-lb:0.0219, loss-ulb:0.0371, weight:1.00, high-r:0.99, lr:0.0052
[15:22:32.309] iteration:7766  t-loss:0.0257, loss-lb:0.0190, loss-ulb:0.0067, weight:1.00, high-r:0.99, lr:0.0052
[15:22:34.084] iteration:7767  t-loss:0.1296, loss-lb:0.0491, loss-ulb:0.0805, weight:1.00, high-r:0.98, lr:0.0052
[15:22:35.857] iteration:7768  t-loss:0.0251, loss-lb:0.0137, loss-ulb:0.0115, weight:1.00, high-r:0.98, lr:0.0052
[15:22:37.626] iteration:7769  t-loss:0.0664, loss-lb:0.0191, loss-ulb:0.0473, weight:1.00, high-r:0.99, lr:0.0052
[15:22:39.418] iteration:7770  t-loss:0.0281, loss-lb:0.0173, loss-ulb:0.0108, weight:1.00, high-r:0.98, lr:0.0052
[15:22:41.188] iteration:7771  t-loss:0.1555, loss-lb:0.0216, loss-ulb:0.1339, weight:1.00, high-r:0.99, lr:0.0052
[15:22:42.960] iteration:7772  t-loss:0.0483, loss-lb:0.0214, loss-ulb:0.0268, weight:1.00, high-r:0.99, lr:0.0052
[15:22:44.739] iteration:7773  t-loss:0.0449, loss-lb:0.0139, loss-ulb:0.0310, weight:1.00, high-r:0.98, lr:0.0052
[15:22:46.513] iteration:7774  t-loss:0.0245, loss-lb:0.0173, loss-ulb:0.0071, weight:1.00, high-r:0.99, lr:0.0052
[15:22:48.299] iteration:7775  t-loss:0.0228, loss-lb:0.0164, loss-ulb:0.0064, weight:1.00, high-r:0.99, lr:0.0052
[15:22:50.084] iteration:7776  t-loss:0.0296, loss-lb:0.0193, loss-ulb:0.0103, weight:1.00, high-r:0.99, lr:0.0052
[15:22:51.859] iteration:7777  t-loss:0.1576, loss-lb:0.0172, loss-ulb:0.1403, weight:1.00, high-r:0.99, lr:0.0052
[15:22:53.638] iteration:7778  t-loss:0.0307, loss-lb:0.0238, loss-ulb:0.0069, weight:1.00, high-r:0.99, lr:0.0052
[15:22:55.412] iteration:7779  t-loss:0.0259, loss-lb:0.0190, loss-ulb:0.0069, weight:1.00, high-r:0.99, lr:0.0052
[15:22:57.189] iteration:7780  t-loss:0.0392, loss-lb:0.0320, loss-ulb:0.0071, weight:1.00, high-r:0.99, lr:0.0052
[15:22:58.967] iteration:7781  t-loss:0.0863, loss-lb:0.0295, loss-ulb:0.0568, weight:1.00, high-r:0.99, lr:0.0052
[15:23:00.739] iteration:7782  t-loss:0.0582, loss-lb:0.0153, loss-ulb:0.0429, weight:1.00, high-r:0.98, lr:0.0052
[15:23:02.511] iteration:7783  t-loss:0.0228, loss-lb:0.0160, loss-ulb:0.0068, weight:1.00, high-r:0.99, lr:0.0052
[15:23:04.290] iteration:7784  t-loss:0.0284, loss-lb:0.0150, loss-ulb:0.0135, weight:1.00, high-r:0.98, lr:0.0052
[15:23:06.067] iteration:7785  t-loss:0.0312, loss-lb:0.0138, loss-ulb:0.0174, weight:1.00, high-r:0.98, lr:0.0052
[15:23:07.842] iteration:7786  t-loss:0.0698, loss-lb:0.0204, loss-ulb:0.0494, weight:1.00, high-r:0.99, lr:0.0052
[15:23:09.612] iteration:7787  t-loss:0.0295, loss-lb:0.0193, loss-ulb:0.0102, weight:1.00, high-r:0.98, lr:0.0052
[15:23:11.381] iteration:7788  t-loss:0.0606, loss-lb:0.0144, loss-ulb:0.0462, weight:1.00, high-r:0.99, lr:0.0052
[15:23:13.153] iteration:7789  t-loss:0.0283, loss-lb:0.0136, loss-ulb:0.0147, weight:1.00, high-r:0.98, lr:0.0052
[15:23:14.923] iteration:7790  t-loss:0.0512, loss-lb:0.0263, loss-ulb:0.0249, weight:1.00, high-r:0.99, lr:0.0052
[15:23:17.164] iteration:7791  t-loss:0.0477, loss-lb:0.0180, loss-ulb:0.0296, weight:1.00, high-r:0.99, lr:0.0052
[15:23:18.725] iteration:7792  t-loss:0.0238, loss-lb:0.0190, loss-ulb:0.0047, weight:1.00, high-r:0.99, lr:0.0052
[15:23:20.494] iteration:7793  t-loss:0.0397, loss-lb:0.0195, loss-ulb:0.0202, weight:1.00, high-r:0.99, lr:0.0052
[15:23:22.272] iteration:7794  t-loss:0.0245, loss-lb:0.0182, loss-ulb:0.0063, weight:1.00, high-r:0.99, lr:0.0052
[15:23:24.040] iteration:7795  t-loss:0.0475, loss-lb:0.0132, loss-ulb:0.0343, weight:1.00, high-r:0.98, lr:0.0052
[15:23:25.812] iteration:7796  t-loss:0.0242, loss-lb:0.0189, loss-ulb:0.0053, weight:1.00, high-r:0.99, lr:0.0052
[15:23:27.580] iteration:7797  t-loss:0.0259, loss-lb:0.0211, loss-ulb:0.0048, weight:1.00, high-r:0.99, lr:0.0052
[15:23:29.351] iteration:7798  t-loss:0.0275, loss-lb:0.0206, loss-ulb:0.0069, weight:1.00, high-r:0.99, lr:0.0052
[15:23:31.125] iteration:7799  t-loss:0.0402, loss-lb:0.0169, loss-ulb:0.0234, weight:1.00, high-r:0.99, lr:0.0052
[15:23:32.893] iteration:7800  t-loss:0.0356, loss-lb:0.0138, loss-ulb:0.0218, weight:1.00, high-r:0.99, lr:0.0052
[15:26:36.485] iteration 7800 : dice_score: 0.888765 best_dice: 0.888800
[15:26:36.485]  <<Test>> - Iter:7800  - Dice-S/T:88.65/88.88, Best-S:88.79, Best-T:88.88
[15:26:38.257] iteration:7801  t-loss:0.0216, loss-lb:0.0150, loss-ulb:0.0065, weight:1.00, high-r:0.98, lr:0.0052
[15:26:40.026] iteration:7802  t-loss:0.0768, loss-lb:0.0335, loss-ulb:0.0433, weight:1.00, high-r:0.99, lr:0.0052
[15:26:41.803] iteration:7803  t-loss:0.0299, loss-lb:0.0228, loss-ulb:0.0070, weight:1.00, high-r:0.99, lr:0.0052
[15:26:43.575] iteration:7804  t-loss:0.0787, loss-lb:0.0158, loss-ulb:0.0629, weight:1.00, high-r:0.99, lr:0.0052
[15:26:45.347] iteration:7805  t-loss:0.0427, loss-lb:0.0328, loss-ulb:0.0099, weight:1.00, high-r:0.98, lr:0.0052
[15:26:47.121] iteration:7806  t-loss:0.0275, loss-lb:0.0158, loss-ulb:0.0117, weight:1.00, high-r:0.98, lr:0.0052
[15:26:48.895] iteration:7807  t-loss:0.0347, loss-lb:0.0186, loss-ulb:0.0161, weight:1.00, high-r:0.99, lr:0.0052
[15:26:50.674] iteration:7808  t-loss:0.0236, loss-lb:0.0199, loss-ulb:0.0037, weight:1.00, high-r:0.99, lr:0.0052
[15:26:52.440] iteration:7809  t-loss:0.0249, loss-lb:0.0166, loss-ulb:0.0084, weight:1.00, high-r:0.99, lr:0.0052
[15:26:54.213] iteration:7810  t-loss:0.0671, loss-lb:0.0182, loss-ulb:0.0490, weight:1.00, high-r:0.99, lr:0.0052
[15:26:55.979] iteration:7811  t-loss:0.0261, loss-lb:0.0162, loss-ulb:0.0099, weight:1.00, high-r:0.98, lr:0.0052
[15:26:57.545] iteration:7812  t-loss:0.0893, loss-lb:0.0430, loss-ulb:0.0464, weight:1.00, high-r:0.99, lr:0.0052
[15:26:58.969] iteration:7813  t-loss:0.0536, loss-lb:0.0196, loss-ulb:0.0341, weight:1.00, high-r:0.99, lr:0.0052
[15:27:00.744] iteration:7814  t-loss:0.0898, loss-lb:0.0282, loss-ulb:0.0616, weight:1.00, high-r:0.98, lr:0.0052
[15:27:02.514] iteration:7815  t-loss:0.0518, loss-lb:0.0127, loss-ulb:0.0391, weight:1.00, high-r:0.98, lr:0.0052
[15:27:04.294] iteration:7816  t-loss:0.0508, loss-lb:0.0261, loss-ulb:0.0247, weight:1.00, high-r:0.99, lr:0.0052
[15:27:06.060] iteration:7817  t-loss:0.0285, loss-lb:0.0188, loss-ulb:0.0096, weight:1.00, high-r:0.99, lr:0.0052
[15:27:07.832] iteration:7818  t-loss:0.0332, loss-lb:0.0196, loss-ulb:0.0136, weight:1.00, high-r:0.98, lr:0.0052
[15:27:09.604] iteration:7819  t-loss:0.0307, loss-lb:0.0200, loss-ulb:0.0106, weight:1.00, high-r:0.99, lr:0.0052
[15:27:11.382] iteration:7820  t-loss:0.0889, loss-lb:0.0335, loss-ulb:0.0554, weight:1.00, high-r:0.99, lr:0.0052
[15:27:13.151] iteration:7821  t-loss:0.0222, loss-lb:0.0183, loss-ulb:0.0039, weight:1.00, high-r:0.99, lr:0.0052
[15:27:14.920] iteration:7822  t-loss:0.0170, loss-lb:0.0134, loss-ulb:0.0035, weight:1.00, high-r:0.98, lr:0.0052
[15:27:16.687] iteration:7823  t-loss:0.0843, loss-lb:0.0140, loss-ulb:0.0703, weight:1.00, high-r:0.98, lr:0.0052
[15:27:18.458] iteration:7824  t-loss:0.0313, loss-lb:0.0235, loss-ulb:0.0078, weight:1.00, high-r:0.98, lr:0.0052
[15:27:20.229] iteration:7825  t-loss:0.0357, loss-lb:0.0274, loss-ulb:0.0083, weight:1.00, high-r:0.99, lr:0.0052
[15:27:21.993] iteration:7826  t-loss:0.0296, loss-lb:0.0173, loss-ulb:0.0123, weight:1.00, high-r:0.98, lr:0.0051
[15:27:23.765] iteration:7827  t-loss:0.0263, loss-lb:0.0192, loss-ulb:0.0070, weight:1.00, high-r:0.99, lr:0.0051
[15:27:25.535] iteration:7828  t-loss:0.0644, loss-lb:0.0133, loss-ulb:0.0510, weight:1.00, high-r:0.99, lr:0.0051
[15:27:28.372] iteration:7829  t-loss:0.0579, loss-lb:0.0134, loss-ulb:0.0445, weight:1.00, high-r:0.98, lr:0.0051
[15:27:30.139] iteration:7830  t-loss:0.0268, loss-lb:0.0194, loss-ulb:0.0074, weight:1.00, high-r:0.99, lr:0.0051
[15:27:31.915] iteration:7831  t-loss:0.0375, loss-lb:0.0226, loss-ulb:0.0149, weight:1.00, high-r:0.98, lr:0.0051
[15:27:33.681] iteration:7832  t-loss:0.0379, loss-lb:0.0164, loss-ulb:0.0216, weight:1.00, high-r:0.99, lr:0.0051
[15:27:35.456] iteration:7833  t-loss:0.0221, loss-lb:0.0155, loss-ulb:0.0066, weight:1.00, high-r:0.99, lr:0.0051
[15:27:37.225] iteration:7834  t-loss:0.0212, loss-lb:0.0146, loss-ulb:0.0066, weight:1.00, high-r:0.99, lr:0.0051
[15:27:39.000] iteration:7835  t-loss:0.0242, loss-lb:0.0176, loss-ulb:0.0065, weight:1.00, high-r:0.99, lr:0.0051
[15:27:40.720] iteration:7836  t-loss:0.0555, loss-lb:0.0189, loss-ulb:0.0366, weight:1.00, high-r:0.98, lr:0.0051
[15:27:42.425] iteration:7837  t-loss:0.0705, loss-lb:0.0177, loss-ulb:0.0528, weight:1.00, high-r:0.98, lr:0.0051
[15:27:44.068] iteration:7838  t-loss:0.2190, loss-lb:0.0133, loss-ulb:0.2057, weight:1.00, high-r:0.98, lr:0.0051
[15:27:45.784] iteration:7839  t-loss:0.0723, loss-lb:0.0142, loss-ulb:0.0582, weight:1.00, high-r:0.98, lr:0.0051
[15:27:47.490] iteration:7840  t-loss:0.0487, loss-lb:0.0208, loss-ulb:0.0279, weight:1.00, high-r:0.99, lr:0.0051
[15:27:49.113] iteration:7841  t-loss:0.0870, loss-lb:0.0174, loss-ulb:0.0696, weight:1.00, high-r:0.99, lr:0.0051
[15:27:50.810] iteration:7842  t-loss:0.0335, loss-lb:0.0171, loss-ulb:0.0164, weight:1.00, high-r:0.99, lr:0.0051
[15:27:52.498] iteration:7843  t-loss:0.0434, loss-lb:0.0160, loss-ulb:0.0274, weight:1.00, high-r:0.99, lr:0.0051
[15:27:54.132] iteration:7844  t-loss:0.1136, loss-lb:0.0181, loss-ulb:0.0955, weight:1.00, high-r:0.99, lr:0.0051
[15:27:55.836] iteration:7845  t-loss:0.0266, loss-lb:0.0128, loss-ulb:0.0139, weight:1.00, high-r:0.98, lr:0.0051
[15:27:57.529] iteration:7846  t-loss:0.0270, loss-lb:0.0191, loss-ulb:0.0079, weight:1.00, high-r:0.99, lr:0.0051
[15:27:59.178] iteration:7847  t-loss:0.0300, loss-lb:0.0228, loss-ulb:0.0072, weight:1.00, high-r:0.99, lr:0.0051
[15:28:00.867] iteration:7848  t-loss:0.0604, loss-lb:0.0156, loss-ulb:0.0448, weight:1.00, high-r:0.98, lr:0.0051
[15:28:02.491] iteration:7849  t-loss:0.0686, loss-lb:0.0234, loss-ulb:0.0451, weight:1.00, high-r:0.99, lr:0.0051
[15:28:04.175] iteration:7850  t-loss:0.0217, loss-lb:0.0149, loss-ulb:0.0067, weight:1.00, high-r:0.99, lr:0.0051
[15:28:05.866] iteration:7851  t-loss:0.0995, loss-lb:0.0175, loss-ulb:0.0820, weight:1.00, high-r:0.99, lr:0.0051
[15:28:07.563] iteration:7852  t-loss:0.0225, loss-lb:0.0157, loss-ulb:0.0068, weight:1.00, high-r:0.99, lr:0.0051
[15:28:09.246] iteration:7853  t-loss:0.0219, loss-lb:0.0156, loss-ulb:0.0062, weight:1.00, high-r:0.99, lr:0.0051
[15:28:10.884] iteration:7854  t-loss:0.0443, loss-lb:0.0150, loss-ulb:0.0293, weight:1.00, high-r:0.99, lr:0.0051
[15:28:12.565] iteration:7855  t-loss:0.0238, loss-lb:0.0152, loss-ulb:0.0086, weight:1.00, high-r:0.99, lr:0.0051
[15:28:14.158] iteration:7856  t-loss:0.0310, loss-lb:0.0178, loss-ulb:0.0132, weight:1.00, high-r:0.99, lr:0.0051
[15:28:15.859] iteration:7857  t-loss:0.0247, loss-lb:0.0172, loss-ulb:0.0075, weight:1.00, high-r:0.99, lr:0.0051
[15:28:17.552] iteration:7858  t-loss:0.0673, loss-lb:0.0153, loss-ulb:0.0519, weight:1.00, high-r:0.99, lr:0.0051
[15:28:19.181] iteration:7859  t-loss:0.0598, loss-lb:0.0481, loss-ulb:0.0116, weight:1.00, high-r:0.98, lr:0.0051
[15:28:20.869] iteration:7860  t-loss:0.0668, loss-lb:0.0229, loss-ulb:0.0439, weight:1.00, high-r:0.98, lr:0.0051
[15:28:22.562] iteration:7861  t-loss:0.0921, loss-lb:0.0402, loss-ulb:0.0519, weight:1.00, high-r:0.98, lr:0.0051
[15:28:24.247] iteration:7862  t-loss:0.1910, loss-lb:0.0182, loss-ulb:0.1729, weight:1.00, high-r:0.98, lr:0.0051
[15:28:25.907] iteration:7863  t-loss:0.0541, loss-lb:0.0159, loss-ulb:0.0382, weight:1.00, high-r:0.98, lr:0.0051
[15:28:27.616] iteration:7864  t-loss:0.0298, loss-lb:0.0195, loss-ulb:0.0104, weight:1.00, high-r:0.98, lr:0.0051
[15:28:29.268] iteration:7865  t-loss:0.1098, loss-lb:0.0260, loss-ulb:0.0839, weight:1.00, high-r:0.98, lr:0.0051
[15:28:30.986] iteration:7866  t-loss:0.1352, loss-lb:0.0221, loss-ulb:0.1131, weight:1.00, high-r:0.97, lr:0.0051
[15:28:33.773] iteration:7867  t-loss:0.0692, loss-lb:0.0181, loss-ulb:0.0512, weight:1.00, high-r:0.98, lr:0.0051
[15:28:35.477] iteration:7868  t-loss:0.0384, loss-lb:0.0162, loss-ulb:0.0222, weight:1.00, high-r:0.99, lr:0.0051
[15:28:37.003] iteration:7869  t-loss:0.0733, loss-lb:0.0158, loss-ulb:0.0575, weight:1.00, high-r:0.98, lr:0.0051
[15:28:38.694] iteration:7870  t-loss:0.0257, loss-lb:0.0193, loss-ulb:0.0064, weight:1.00, high-r:0.99, lr:0.0051
[15:28:40.386] iteration:7871  t-loss:0.0864, loss-lb:0.0159, loss-ulb:0.0705, weight:1.00, high-r:0.99, lr:0.0051
[15:28:42.027] iteration:7872  t-loss:0.0427, loss-lb:0.0161, loss-ulb:0.0266, weight:1.00, high-r:0.98, lr:0.0051
[15:28:43.721] iteration:7873  t-loss:0.0381, loss-lb:0.0168, loss-ulb:0.0213, weight:1.00, high-r:0.98, lr:0.0051
[15:28:45.420] iteration:7874  t-loss:0.0392, loss-lb:0.0188, loss-ulb:0.0204, weight:1.00, high-r:0.98, lr:0.0051
[15:28:47.048] iteration:7875  t-loss:0.1132, loss-lb:0.0201, loss-ulb:0.0931, weight:1.00, high-r:0.99, lr:0.0051
[15:28:48.733] iteration:7876  t-loss:0.0326, loss-lb:0.0193, loss-ulb:0.0133, weight:1.00, high-r:0.99, lr:0.0051
[15:28:50.368] iteration:7877  t-loss:0.0916, loss-lb:0.0202, loss-ulb:0.0714, weight:1.00, high-r:0.98, lr:0.0051
[15:28:52.066] iteration:7878  t-loss:0.0751, loss-lb:0.0178, loss-ulb:0.0573, weight:1.00, high-r:0.99, lr:0.0051
[15:28:53.706] iteration:7879  t-loss:0.0692, loss-lb:0.0189, loss-ulb:0.0503, weight:1.00, high-r:0.99, lr:0.0051
[15:28:55.403] iteration:7880  t-loss:0.0897, loss-lb:0.0164, loss-ulb:0.0733, weight:1.00, high-r:0.99, lr:0.0051
[15:28:57.047] iteration:7881  t-loss:0.0650, loss-lb:0.0188, loss-ulb:0.0461, weight:1.00, high-r:0.99, lr:0.0051
[15:28:58.750] iteration:7882  t-loss:0.0278, loss-lb:0.0181, loss-ulb:0.0098, weight:1.00, high-r:0.99, lr:0.0051
[15:29:00.448] iteration:7883  t-loss:0.0509, loss-lb:0.0176, loss-ulb:0.0333, weight:1.00, high-r:0.98, lr:0.0051
[15:29:02.078] iteration:7884  t-loss:0.0675, loss-lb:0.0187, loss-ulb:0.0488, weight:1.00, high-r:0.99, lr:0.0051
[15:29:03.760] iteration:7885  t-loss:0.0313, loss-lb:0.0189, loss-ulb:0.0124, weight:1.00, high-r:0.98, lr:0.0051
[15:29:05.459] iteration:7886  t-loss:0.0287, loss-lb:0.0170, loss-ulb:0.0117, weight:1.00, high-r:0.98, lr:0.0051
[15:29:07.144] iteration:7887  t-loss:0.0268, loss-lb:0.0175, loss-ulb:0.0092, weight:1.00, high-r:0.99, lr:0.0051
[15:29:08.798] iteration:7888  t-loss:0.0674, loss-lb:0.0228, loss-ulb:0.0446, weight:1.00, high-r:0.99, lr:0.0051
[15:29:10.478] iteration:7889  t-loss:0.0948, loss-lb:0.0149, loss-ulb:0.0799, weight:1.00, high-r:0.98, lr:0.0051
[15:29:12.170] iteration:7890  t-loss:0.0270, loss-lb:0.0194, loss-ulb:0.0076, weight:1.00, high-r:0.99, lr:0.0051
[15:29:13.813] iteration:7891  t-loss:0.0585, loss-lb:0.0239, loss-ulb:0.0346, weight:1.00, high-r:0.99, lr:0.0051
[15:29:15.507] iteration:7892  t-loss:0.0598, loss-lb:0.0234, loss-ulb:0.0364, weight:1.00, high-r:0.99, lr:0.0051
[15:29:17.141] iteration:7893  t-loss:0.0498, loss-lb:0.0209, loss-ulb:0.0288, weight:1.00, high-r:0.98, lr:0.0051
[15:29:18.834] iteration:7894  t-loss:0.0675, loss-lb:0.0153, loss-ulb:0.0522, weight:1.00, high-r:0.99, lr:0.0051
[15:29:20.512] iteration:7895  t-loss:0.0296, loss-lb:0.0144, loss-ulb:0.0151, weight:1.00, high-r:0.99, lr:0.0051
[15:29:22.137] iteration:7896  t-loss:0.1454, loss-lb:0.0148, loss-ulb:0.1305, weight:1.00, high-r:0.99, lr:0.0051
[15:29:23.838] iteration:7897  t-loss:0.0300, loss-lb:0.0177, loss-ulb:0.0123, weight:1.00, high-r:0.99, lr:0.0051
[15:29:25.547] iteration:7898  t-loss:0.0213, loss-lb:0.0165, loss-ulb:0.0048, weight:1.00, high-r:0.99, lr:0.0051
[15:29:27.192] iteration:7899  t-loss:0.0774, loss-lb:0.0198, loss-ulb:0.0575, weight:1.00, high-r:0.99, lr:0.0051
[15:29:28.904] iteration:7900  t-loss:0.0786, loss-lb:0.0164, loss-ulb:0.0622, weight:1.00, high-r:0.99, lr:0.0051
[15:29:30.597] iteration:7901  t-loss:0.0428, loss-lb:0.0334, loss-ulb:0.0095, weight:1.00, high-r:0.98, lr:0.0051
[15:29:32.250] iteration:7902  t-loss:0.0234, loss-lb:0.0172, loss-ulb:0.0062, weight:1.00, high-r:0.98, lr:0.0051
[15:29:33.950] iteration:7903  t-loss:0.0774, loss-lb:0.0172, loss-ulb:0.0603, weight:1.00, high-r:0.99, lr:0.0051
[15:29:35.562] iteration:7904  t-loss:0.0731, loss-lb:0.0117, loss-ulb:0.0614, weight:1.00, high-r:0.99, lr:0.0051
[15:29:38.322] iteration:7905  t-loss:0.0409, loss-lb:0.0364, loss-ulb:0.0045, weight:1.00, high-r:0.99, lr:0.0051
[15:29:40.014] iteration:7906  t-loss:0.0382, loss-lb:0.0133, loss-ulb:0.0249, weight:1.00, high-r:0.99, lr:0.0051
[15:29:41.707] iteration:7907  t-loss:0.0221, loss-lb:0.0155, loss-ulb:0.0066, weight:1.00, high-r:0.98, lr:0.0051
[15:29:43.332] iteration:7908  t-loss:0.0228, loss-lb:0.0150, loss-ulb:0.0078, weight:1.00, high-r:0.99, lr:0.0051
[15:29:45.032] iteration:7909  t-loss:0.0301, loss-lb:0.0145, loss-ulb:0.0156, weight:1.00, high-r:0.98, lr:0.0051
[15:29:46.648] iteration:7910  t-loss:0.0657, loss-lb:0.0189, loss-ulb:0.0468, weight:1.00, high-r:0.99, lr:0.0051
[15:29:48.329] iteration:7911  t-loss:0.0937, loss-lb:0.0197, loss-ulb:0.0741, weight:1.00, high-r:0.98, lr:0.0051
[15:29:50.011] iteration:7912  t-loss:0.0249, loss-lb:0.0163, loss-ulb:0.0086, weight:1.00, high-r:0.99, lr:0.0051
[15:29:51.637] iteration:7913  t-loss:0.0497, loss-lb:0.0198, loss-ulb:0.0300, weight:1.00, high-r:0.98, lr:0.0051
[15:29:53.324] iteration:7914  t-loss:0.1469, loss-lb:0.0154, loss-ulb:0.1315, weight:1.00, high-r:0.99, lr:0.0051
[15:29:55.008] iteration:7915  t-loss:0.0872, loss-lb:0.0157, loss-ulb:0.0715, weight:1.00, high-r:0.98, lr:0.0051
[15:29:56.698] iteration:7916  t-loss:0.0309, loss-lb:0.0190, loss-ulb:0.0118, weight:1.00, high-r:0.99, lr:0.0051
